village,district,state,N,P,K,pH,OC,B,Fe,Zn,S,Temperature,Humidity,Rainfall_monthly,cycle,feature_id,district_code,state_code
Achanakpur,Mahasamund,Chhattisgarh,188.16,14.34,236.09,6.02,0.44,1.3,21.76,0.54,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.6165,385,22
Achanakpur,Mahasamund,Chhattisgarh,288.51,22.4,165.2,6.41,0.39,1.9,10.48,0.44,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.6166,385,22
Achanakpur,Mahasamund,Chhattisgarh,213.25,15.23,205.4,5.67,0.55,1.6,18.7,0.56,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.6167,385,22
Achanakpur,Mahasamund,Chhattisgarh,250.88,18.82,203.61,5.45,0.55,0.9,13.88,0.92,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.6168,385,22
Achanakpur,Mahasamund,Chhattisgarh,163.42,11.65,279.88,5.28,0.51,1.9,17.14,0.74,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.6169,385,22
Achanakpur,Mahasamund,Chhattisgarh,188.16,15.23,203.72,6.72,0.56,0.9,11.84,0.52,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.6171,385,22
Achanakpur,Mahasamund,Chhattisgarh,188.16,11.65,156.91,6.72,0.44,1.7,13.6,0.56,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.6172,385,22
Achanakpur,Mahasamund,Chhattisgarh,175.62,13.44,175.25,5.55,0.39,1.3,12.68,0.54,16.5,27.0,72,130,2024-25,22_385_shc_2024-25.6173,385,22
Achanakpur,Mahasamund,Chhattisgarh,213.25,11.65,243.93,5.58,0.44,1.4,14.22,0.68,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.6174,385,22
Achanakpur,Mahasamund,Chhattisgarh,163.07,11.65,279.88,5.09,0.51,1.9,17.14,0.74,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.6175,385,22
Achanakpur,Mahasamund,Chhattisgarh,250.88,15.23,192.64,5.84,0.42,1.2,22.56,1.06,13.75,27.0,72,130,2024-25,22_385_shc_2024-25.6703,385,22
Ajagarkhar,Mahasamund,Chhattisgarh,213.25,17.92,425.48,6.42,0.54,1.3,22.92,0.5,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4800,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,18.82,170.24,6.48,0.49,1.0,17.28,0.82,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.371,385,22
Barihapali,Mahasamund,Chhattisgarh,288.51,12.54,356.75,5.45,0.45,1.0,25.08,1.22,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.373,385,22
Barihapali,Mahasamund,Chhattisgarh,238.34,15.23,200.84,6.02,0.49,1.2,17.22,0.46,6.25,27.0,72,130,2024-25,22_385_shc_2024-25.375,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,16.13,388.75,7.14,0.47,1.5,11.84,0.48,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.479,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,8.96,212.68,6.06,0.53,1.6,10.74,0.18,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.480,385,22
Barihapali,Mahasamund,Chhattisgarh,163.42,17.02,212.68,5.59,0.55,1.6,11.34,0.66,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.516,385,22
Barihapali,Mahasamund,Chhattisgarh,263.42,20.61,182.67,5.98,0.47,1.6,5.34,1.88,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.517,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,9.86,243.16,6.34,0.39,1.6,12.68,0.54,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.518,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,14.34,203.72,5.88,0.48,1.5,24.76,0.46,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.1371,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,9.86,302.62,5.79,0.5,1.7,50.26,1.72,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.1372,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,15.23,207.08,5.38,0.52,0.9,29.78,0.96,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.1374,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,8.96,277.53,5.77,0.62,1.5,30.64,0.82,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.1375,385,22
Barihapali,Mahasamund,Chhattisgarh,150.53,11.65,228.81,6.38,0.4,1.6,7.02,2.04,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.1399,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,18.82,241.92,6.12,0.45,1.2,13.42,0.78,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.1401,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,11.65,188.6,5.86,0.48,1.1,19.24,0.52,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.1402,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,14.34,269.24,5.83,0.44,0.9,16.5,2.1,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.1758,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,9.86,245.05,6.65,0.58,1.4,5.08,2.06,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.1831,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,15.23,188.04,5.25,0.46,1.8,14.92,0.56,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.1848,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,20.61,308.44,6.38,0.66,1.6,13.84,0.42,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.2168,385,22
Barihapali,Mahasamund,Chhattisgarh,150.53,21.5,306.2,6.79,0.57,1.5,9.7,0.48,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.2169,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,18.82,221.53,6.81,0.44,1.6,13.08,0.56,25.0,27.0,72,130,2024-25,22_385_shc_2024-25.2170,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,12.54,243.6,6.26,0.49,1.3,10.3,0.68,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.2171,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,12.54,216.38,6.76,0.42,1.6,5.92,1.26,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.2172,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,17.02,218.28,6.71,0.49,1.7,12.46,1.68,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.2175,385,22
Barihapali,Mahasamund,Chhattisgarh,238.34,16.13,398.83,6.31,0.44,0.8,30.46,0.52,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.2176,385,22
Barihapali,Mahasamund,Chhattisgarh,313.6,20.61,319.68,6.52,0.54,1.4,23.14,0.68,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.2177,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,20.61,256.36,6.41,0.52,1.5,12.78,1.6,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.2183,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,16.13,214.36,6.38,0.43,1.6,15.78,1.88,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.2184,385,22
Barihapali,Mahasamund,Chhattisgarh,200.75,8.96,280.33,7.2,0.49,1.5,12.68,0.68,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.2185,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,11.65,216.27,5.82,0.63,1.4,4.3,0.92,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.2186,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,20.61,242.25,5.26,0.53,0.9,21.98,1.06,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.2196,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,23.3,164.97,6.84,0.37,1.5,21.34,0.88,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2201,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,8.96,215.04,5.99,0.48,1.0,11.82,1.82,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.2223,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,10.75,228.3,5.09,0.51,1.4,16.46,1.44,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2243,385,22
Barihapali,Mahasamund,Chhattisgarh,288.51,17.02,279.32,6.21,0.46,1.3,9.82,1.13,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.2257,385,22
Barihapali,Mahasamund,Chhattisgarh,313.6,8.96,274.17,6.2,0.43,1.3,15.02,1.9,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.2687,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,11.65,311.13,5.89,0.45,0.8,19.28,2.22,13.75,27.0,72,130,2024-25,22_385_shc_2024-25.2688,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,22.4,161.61,5.99,0.45,0.9,13.94,0.46,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.2728,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,17.02,243.93,7.21,0.57,0.8,11.88,1.44,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.2729,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,12.54,239.45,6.54,0.43,1.4,23.04,1.22,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.2730,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,11.65,196.0,6.69,0.54,0.9,27.04,0.96,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.2731,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,15.23,177.85,6.55,0.57,1.5,29.64,0.7,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.2732,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,16.13,303.29,6.9,0.49,1.3,26.92,0.84,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.2733,385,22
Barihapali,Mahasamund,Chhattisgarh,263.42,20.61,206.41,5.38,0.46,1.0,9.9,1.18,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.2734,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,11.62,240.8,5.99,0.46,0.9,9.9,0.66,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.2735,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,12.54,181.21,5.2,0.37,1.2,25.3,1.08,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.2737,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,16.13,224.33,6.25,0.59,1.1,17.88,1.06,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2738,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,13.44,245.39,6.02,0.59,1.5,25.0,1.3,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.2739,385,22
Barihapali,Mahasamund,Chhattisgarh,150.53,11.65,218.4,6.21,0.53,1.0,11.9,1.12,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.2740,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,16.13,270.01,5.18,0.51,1.7,11.28,0.48,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.2741,385,22
Barihapali,Mahasamund,Chhattisgarh,263.42,23.3,184.8,5.06,0.45,1.8,23.24,0.48,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2743,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,14.34,354.7,6.28,0.49,1.3,29.04,1.88,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2744,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,12.54,312.48,5.9,0.37,1.6,24.88,0.58,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.2745,385,22
Barihapali,Mahasamund,Chhattisgarh,301.06,8.96,324.12,5.32,0.37,1.3,23.04,0.36,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.2746,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,14.34,305.87,6.7,0.53,1.6,33.84,1.34,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.2752,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,17.92,353.73,6.18,0.53,1.0,13.9,1.24,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2753,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,8.96,198.35,5.77,0.62,1.4,45.04,0.94,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.2754,385,22
Barihapali,Mahasamund,Chhattisgarh,263.42,9.86,179.64,6.96,0.45,1.4,15.76,0.5,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.2755,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,16.13,183.68,5.96,0.47,1.3,4.04,0.68,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.3432,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,22.4,193.4,5.78,0.51,1.7,5.9,0.68,193.87,27.0,72,130,2024-25,22_385_shc_2024-25.3433,385,22
Barihapali,Mahasamund,Chhattisgarh,238.34,18.82,212.12,6.23,0.53,1.2,10.68,1.08,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.3435,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,8.96,183.68,5.78,0.48,1.0,12.38,0.5,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.3437,385,22
Barihapali,Mahasamund,Chhattisgarh,200.76,13.44,267.34,5.89,0.39,1.5,13.96,0.38,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.3438,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,20.61,182.67,6.84,0.45,1.7,6.3,0.58,6.25,27.0,72,130,2024-25,22_385_shc_2024-25.3441,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,13.44,279.6,7.58,0.39,0.9,4.34,0.92,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.3444,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,14.34,164.75,6.41,0.4,0.9,30.98,0.48,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.3445,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,13.44,227.47,6.84,0.54,0.9,7.02,2.04,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.3446,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,9.86,243.23,6.95,0.48,1.6,24.98,0.76,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.3588,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,17.92,205.63,6.45,0.64,1.7,23.9,0.84,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.4217,385,22
Barihapali,Mahasamund,Chhattisgarh,288.51,14.34,272.6,5.44,0.59,1.3,21.31,1.3,13.75,27.0,72,130,2024-25,22_385_shc_2024-25.4218,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,16.13,317.85,5.62,0.49,1.0,30.98,2.04,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.4237,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,20.61,244.49,6.78,0.51,1.7,25.72,0.74,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.4238,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,23.3,245.61,5.44,0.52,1.1,21.34,0.24,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4239,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,15.23,368.7,6.72,0.39,1.4,15.28,1.72,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.4240,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,21.5,303.63,6.89,0.53,1.0,42.86,1.64,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.4244,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,18.82,402.08,6.38,0.39,0.8,7.1,0.92,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4245,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,16.13,205.85,6.11,0.53,1.3,43.22,0.64,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.4246,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,8.96,222.92,5.17,0.42,1.2,21.36,0.84,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4247,385,22
Barihapali,Mahasamund,Chhattisgarh,288.51,20.61,274.06,6.99,0.46,0.9,31.74,0.33,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4248,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,16.13,212.68,6.13,0.51,0.9,11.34,1.12,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4249,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,16.13,343.84,5.93,0.59,1.4,30.64,1.5,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4250,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,16.13,394.12,5.8,0.52,1.9,28.58,0.64,18.52,27.0,72,130,2024-25,22_385_shc_2024-25.4251,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,22.4,308.08,5.96,0.47,1.4,23.46,1.68,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.4252,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,17.02,186.83,7.24,0.52,0.8,26.88,0.92,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4256,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,8.96,272.27,5.58,0.37,1.9,43.06,1.96,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.4265,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,20.61,353.58,6.26,0.54,1.7,17.88,1.84,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4266,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,16.13,180.2,6.88,0.42,0.9,5.56,1.92,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4267,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,11.65,329.72,6.84,0.55,1.6,11.28,0.9,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4268,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,15.23,305.08,6.5,0.42,1.6,6.96,0.78,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.4269,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,13.44,270.03,5.92,0.62,1.4,15.22,1.9,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4270,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,15.23,277.87,5.86,0.45,0.9,31.9,1.12,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.4271,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,13.44,383.82,5.68,0.44,1.4,29.58,1.04,10.0,27.0,72,130,2024-25,22_385_shc_2024-25.4272,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,16.13,338.42,5.66,0.56,0.8,12.5,0.92,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.4273,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,13.44,205.85,5.96,0.45,1.7,43.24,1.12,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.4274,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,8.96,198.46,5.7,0.52,1.3,49.64,0.94,6.25,27.0,72,130,2024-25,22_385_shc_2024-25.4275,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,22.4,404.88,5.96,0.47,1.4,22.38,1.64,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.4276,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,20.61,183.68,6.41,0.64,1.4,12.56,0.98,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4277,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,15.23,200.98,5.98,0.52,1.1,8.32,0.56,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4282,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,21.5,212.57,5.76,0.39,0.9,18.68,0.46,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4283,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,9.856,244.16,6.98,0.48,1.7,11.36,0.84,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4284,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,12.54,202.04,6.98,0.39,1.2,17.28,0.52,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.4285,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,8.96,280.11,6.91,0.58,1.9,35.12,1.3,21.25,27.0,72,130,2024-25,22_385_shc_2024-25.4296,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,10.75,271.48,5.78,0.49,1.8,37.24,0.88,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4297,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,11.65,170.12,7.21,0.42,1.3,12.68,2.08,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4298,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,12.54,311.23,6.37,0.45,0.8,24.68,1.18,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.4299,385,22
Barihapali,Mahasamund,Chhattisgarh,288.51,17.92,216.6,6.77,0.49,0.9,16.68,0.56,10.6,27.0,72,130,2024-25,22_385_shc_2024-25.4300,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,16.13,205.85,6.3,0.54,1.6,23.24,1.1,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4301,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,16.13,305.87,6.84,0.53,1.7,22.54,0.84,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4302,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,10.75,223.21,7.02,0.48,1.5,25.9,1.12,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4304,385,22
Barihapali,Mahasamund,Chhattisgarh,238.34,8.96,240.01,5.59,0.42,1.3,37.98,0.82,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4305,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,8.96,268.47,6.01,0.44,1.2,19.1,1.32,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.4306,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,12.54,212.46,6.83,0.63,0.5,17.22,0.54,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.4307,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,9.86,206.52,6.2,0.46,1.1,10.12,1.66,15.0,27.0,72,130,2024-25,22_385_shc_2024-25.4948,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,16.13,317.07,5.9,0.48,1.4,19.76,0.92,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.4949,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,13.44,261.4,6.25,0.44,1.4,16.8,1.82,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.4952,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,21.5,317.07,6.1,0.51,1.2,25.9,0.84,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4953,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,21.5,189.28,6.7,0.39,0.9,4.04,0.68,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4954,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,8.96,297.47,6.2,0.49,0.9,18.56,0.84,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.4955,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,21.5,269.13,6.31,0.43,1.4,37.34,0.58,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4957,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,16.13,340.14,6.24,0.52,0.9,22.52,1.24,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4958,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,15.23,243.93,6.12,0.54,0.9,14.98,1.24,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4959,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,8.96,269.13,5.78,0.44,0.8,18.94,0.56,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4960,385,22
Barihapali,Mahasamund,Chhattisgarh,163.42,12.54,240.8,6.18,0.5,1.4,12.74,0.98,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.4972,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,12.54,195.32,7.14,0.55,1.4,11.34,0.68,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4973,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,12.54,277.53,5.77,0.54,1.7,20.72,0.78,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.4977,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,14.34,196.0,6.78,0.4,1.6,6.3,0.58,6.25,27.0,72,130,2024-25,22_385_shc_2024-25.4978,385,22
Barihapali,Mahasamund,Chhattisgarh,238.34,9.86,164.97,6.21,0.43,1.2,19.68,1.46,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.4992,385,22
Barihapali,Mahasamund,Chhattisgarh,250.88,13.44,303.4,6.0,0.46,1.3,14.92,0.54,6.25,27.0,72,130,2024-25,22_385_shc_2024-25.4993,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,16.13,203.84,5.72,0.43,1.4,18.96,0.54,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.4996,385,22
Barihapali,Mahasamund,Chhattisgarh,263.42,13.44,183.79,5.92,0.48,1.6,4.48,2.66,17.5,27.0,72,130,2024-25,22_385_shc_2024-25.5481,385,22
Barihapali,Mahasamund,Chhattisgarh,225.79,17.02,382.81,6.58,0.54,1.0,4.08,1.9,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.5482,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,12.54,206.97,6.47,0.46,0.9,3.96,0.56,16.25,27.0,72,130,2024-25,22_385_shc_2024-25.5483,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,18.82,156.91,7.2,0.48,0.9,14.66,1.56,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.5484,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,11.65,205.4,6.68,0.44,1.2,17.28,1.12,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.5485,385,22
Barihapali,Mahasamund,Chhattisgarh,200.7,13.44,227.47,6.2,0.63,1.3,21.08,0.46,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.5486,385,22
Barihapali,Mahasamund,Chhattisgarh,150.53,21.5,302.51,5.51,0.44,1.4,17.08,0.52,12.5,27.0,72,130,2024-25,22_385_shc_2024-25.5487,385,22
Barihapali,Mahasamund,Chhattisgarh,175.62,16.13,278.88,6.3,0.49,1.0,4.12,0.98,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.5488,385,22
Barihapali,Mahasamund,Chhattisgarh,213.25,10.75,305.87,5.91,0.41,1.3,13.08,0.4,11.25,27.0,72,130,2024-25,22_385_shc_2024-25.5651,385,22
Barihapali,Mahasamund,Chhattisgarh,301.06,81.96,290.64,7.69,0.48,1.7,24.86,0.58,7.5,27.0,72,130,2024-25,22_385_shc_2024-25.5652,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,11.65,287.39,6.24,0.43,1.4,17.34,1.16,18.75,27.0,72,130,2024-25,22_385_shc_2024-25.5653,385,22
Barihapali,Mahasamund,Chhattisgarh,163.07,17.02,313.71,6.8,0.46,1.6,9.24,2.48,20.0,27.0,72,130,2024-25,22_385_shc_2024-25.5654,385,22
Barihapali,Mahasamund,Chhattisgarh,188.16,11.65,223.21,6.83,0.54,1.0,10.62,0.92,8.75,27.0,72,130,2024-25,22_385_shc_2024-25.5655,385,22
